Room,Start_date,End_date,Cost,Is_cancelled,Number_of_nights,Breakfast,Dinner
109,2024-10-31,2024-11-01,94,False,1,False,False
204,2023-12-26,2024-01-02,994,False,7,False,False
106,2019-09-22,2019-10-03,1210,False,11,True,False
305,2022-06-13,2022-06-14,339,False,1,True,True
103,2023-05-08,2023-05-09,97,False,1,False,False
104,2024-04-26,2024-04-27,98,False,1,False,False
109,2020-07-21,2020-07-22,99,False,1,False,False
207,2023-04-10,2023-04-12,290,False,2,False,False
301,2017-12-04,2017-12-06,690,False,2,False,False
105,2023-05-16,2023-05-18,206,False,2,False,False
206,2020-01-08,2020-01-15,1008,True,7,True,False
208,2022-12-07,2022-12-09,296,False,2,True,False
206,2024-11-06,2024-11-09,438,False,3,False,False
102,2021-09-16,2021-09-18,186,False,2,False,False
105,2019-08-05,2019-08-07,220,False,2,False,False
209,2020-08-04,2020-08-07,447,False,3,False,False
203,2017-08-29,2017-08-30,141,False,1,True,True
305,2017-10-06,2017-10-17,3377,False,11,True,True
304,2020-09-29,2020-09-30,304,False,1,True,False
202,2019-10-22,2019-10-28,852,False,6,False,False
305,2015-12-03,2015-12-05,642,False,2,False,False
205,2024-09-25,2024-09-27,282,False,2,False,False
201,2020-08-29,2020-09-02,600,False,4,True,True
101,2019-12-24,2020-01-03,1040,False,10,True,True
104,2020-08-22,2020-08-29,721,True,7,True,False
205,2021-11-27,2021-12-02,710,False,5,True,True
103,2023-01-14,2023-01-19,525,False,5,False,False
205,2017-07-05,2017-07-10,700,False,5,False,False
302,2017-03-22,2017-03-29,2219,False,7,True,True
204,2015-06-30,2015-07-01,142,False,1,False,False
206,2018-04-01,2018-04-08,1029,False,7,False,False
207,2021-02-23,2021-03-03,1160,False,8,True,True
208,2020-06-26,2020-06-27,149,False,1,False,True
301,2019-10-07,2019-10-16,2907,False,9,True,True
107,2019-07-15,2019-07-16,101,False,1,False,False
109,2021-06-26,2021-06-30,360,False,4,False,False
207,2021-11-17,2021-11-22,700,True,5,True,True
104,2022-10-22,2022-10-24,198,False,2,False,False
105,2016-12-16,2016-12-20,424,False,4,True,True
210,2021-11-10,2021-11-11,144,False,1,True,True
202,2016-03-22,2016-04-01,1500,False,10,True,True
304,2016-01-24,2016-01-27,927,False,3,False,False
203,2020-10-05,2020-10-12,987,False,7,False,False
204,2015-06-27,2015-06-28,143,True,1,False,False
204,2019-12-23,2019-12-25,298,False,2,False,False
202,2021-06-09,2021-06-13,600,False,4,True,False
102,2019-12-02,2019-12-03,94,False,1,False,False
303,2024-07-08,2024-07-11,960,False,3,False,True
202,2019-03-22,2019-03-25,432,False,3,False,False
109,2015-07-06,2015-07-07,109,False,1,True,True
208,2021-06-03,2021-06-06,429,False,3,True,True
105,2018-05-19,2018-05-22,330,False,3,False,False
107,2015-12-16,2015-12-17,91,False,1,True,True
110,2018-03-26,2018-04-07,1212,True,12,False,False
107,2018-04-24,2018-05-02,832,False,8,True,True
207,2016-04-29,2016-04-30,148,False,1,False,False
101,2021-09-19,2021-09-23,400,False,4,True,True
210,2020-07-22,2020-07-24,294,False,2,False,False
102,2015-05-24,2015-05-25,102,False,1,False,False
201,2020-09-18,2020-09-21,420,False,3,False,False
210,2021-01-06,2021-01-09,444,False,3,False,True
302,2016-04-29,2016-05-01,636,False,2,False,False
103,2020-09-14,2020-09-19,455,False,5,False,False
208,2019-11-16,2019-11-18,298,False,2,True,True
102,2022-07-09,2022-07-11,204,False,2,False,False
108,2022-05-10,2022-05-11,96,False,1,False,False
202,2023-11-09,2023-11-10,140,False,1,True,True
108,2020-05-21,2020-05-22,110,False,1,False,False
302,2015-05-04,2015-05-06,636,False,2,False,False
109,2018-05-08,2018-05-14,636,False,6,True,True
203,2021-09-17,2021-10-01,2058,False,14,True,True
301,2021-04-20,2021-04-29,2853,False,9,True,True
305,2021-10-03,2021-10-09,1860,False,6,False,True
105,2019-04-12,2019-04-13,92,False,1,True,False
206,2021-04-05,2021-04-12,1022,False,7,False,False
101,2021-05-11,2021-05-13,194,False,2,True,True
110,2018-05-13,2018-05-14,110,False,1,False,False
305,2020-11-15,2020-11-16,322,False,1,True,True
210,2021-07-20,2021-07-22,286,False,2,True,True
303,2020-02-25,2020-02-26,348,False,1,False,False
206,2024-05-23,2024-05-25,298,False,2,False,False
102,2022-03-24,2022-03-30,606,False,6,True,True
107,2024-10-05,2024-10-08,312,False,3,True,False
104,2024-06-25,2024-06-29,384,False,4,False,False
101,2016-06-18,2016-06-19,106,False,1,False,False
106,2015-10-10,2015-10-13,300,False,3,True,True
201,2017-07-20,2017-07-24,588,False,4,False,False
101,2024-07-23,2024-07-27,420,False,4,True,True
302,2020-04-10,2020-04-12,646,False,2,True,True
206,2015-07-11,2015-07-19,1152,False,8,False,True
107,2016-12-10,2016-12-19,918,True,9,True,True
105,2023-07-23,2023-07-25,210,False,2,False,False
107,2019-07-27,2019-07-28,99,False,1,True,True
109,2019-10-21,2019-10-24,318,False,3,True,True
106,2020-09-19,2020-09-26,651,False,7,True,False
201,2019-10-13,2019-10-18,735,True,5,True,True
305,2015-02-08,2015-02-18,3410,True,10,False,False
302,2016-03-14,2016-03-25,3663,False,11,True,True
207,2020-09-16,2020-09-20,572,False,4,False,False
110,2017-08-08,2017-08-12,432,False,4,True,True
304,2017-01-04,2017-01-10,1842,False,6,True,False
104,2021-10-06,2021-10-07,90,False,1,False,True
207,2019-09-03,2019-09-09,846,False,6,True,True
106,2015-08-27,2015-08-29,184,False,2,True,True
206,2020-02-05,2020-02-10,740,False,5,True,True
302,2016-05-27,2016-05-28,309,False,1,True,True
110,2023-04-18,2023-04-20,218,False,2,False,False
304,2024-12-17,2024-12-22,1625,False,5,False,True
101,2016-02-10,2016-02-18,800,False,8,True,True
207,2017-05-21,2017-05-27,858,False,6,False,False
104,2022-07-05,2022-07-06,103,False,1,False,False
208,2017-04-27,2017-05-02,730,False,5,True,True
207,2018-03-27,2018-03-28,142,False,1,False,False
107,2019-04-27,2019-04-30,276,False,3,True,True
107,2024-06-04,2024-06-07,300,False,3,True,True
202,2023-09-05,2023-09-09,588,False,4,True,False
105,2022-11-09,2022-11-12,300,False,3,False,False
302,2016-06-29,2016-06-30,330,True,1,False,False
203,2023-05-01,2023-05-05,560,False,4,True,True
210,2019-01-17,2019-01-18,144,False,1,False,False
110,2021-03-10,2021-03-14,380,False,4,True,True
102,2015-10-31,2015-11-02,214,False,2,True,False
102,2023-06-24,2023-06-30,606,False,6,True,False
207,2021-12-31,2022-01-01,148,False,1,True,True
201,2021-06-15,2021-06-16,144,False,1,False,True
105,2020-10-02,2020-10-10,864,False,8,True,True
108,2021-06-25,2021-06-27,218,False,2,False,True
209,2015-11-21,2015-11-25,584,False,4,True,True
202,2022-04-06,2022-04-11,725,False,5,True,True
205,2021-06-04,2021-06-05,146,False,1,False,False
105,2023-02-07,2023-02-12,530,False,5,False,False
104,2015-06-04,2015-06-06,186,False,2,False,False
107,2023-10-25,2023-10-26,103,False,1,True,True
305,2016-06-24,2016-06-26,630,False,2,False,False
201,2016-01-30,2016-02-03,560,False,4,True,False
203,2015-07-29,2015-07-30,145,True,1,True,True
101,2018-05-04,2018-05-06,192,False,2,True,True
209,2022-02-01,2022-02-07,894,False,6,False,False
203,2016-05-01,2016-05-02,144,False,1,False,False
204,2025-01-05,2025-01-15,1490,False,10,True,True
302,2023-10-07,2023-10-11,1224,False,4,False,False
102,2015-03-30,2015-04-08,846,False,9,True,False
204,2020-07-19,2020-07-20,141,False,1,False,False
102,2016-12-16,2016-12-20,428,False,4,True,True
105,2023-12-27,2023-12-28,108,False,1,True,True
204,2024-05-02,2024-05-04,286,False,2,True,False
201,2016-06-02,2016-06-03,145,True,1,False,False
105,2019-07-04,2019-07-06,220,False,2,False,False
207,2019-03-31,2019-04-01,145,False,1,True,True
304,2017-08-02,2017-08-04,610,False,2,False,False
201,2022-12-27,2023-01-02,858,False,6,True,True
107,2024-09-09,2024-09-11,196,False,2,False,False
304,2024-04-07,2024-04-12,1605,False,5,False,False
302,2020-03-11,2020-03-13,624,False,2,False,False
109,2021-02-08,2021-02-10,198,False,2,False,False
304,2024-10-04,2024-10-05,348,False,1,False,False
302,2016-10-03,2016-10-05,614,False,2,False,True
204,2024-05-07,2024-05-12,725,False,5,True,True
205,2023-02-21,2023-02-22,148,False,1,False,True
202,2020-10-10,2020-10-15,745,False,5,True,False
207,2024-04-07,2024-04-09,296,False,2,False,False
201,2021-06-10,2021-06-11,141,False,1,False,False
209,2018-03-10,2018-03-13,435,False,3,False,False
107,2019-07-28,2019-07-30,192,False,2,False,True
104,2023-11-16,2023-11-20,432,False,4,True,True
302,2022-01-22,2022-01-25,1005,False,3,False,False
208,2023-01-17,2023-01-19,280,False,2,False,False
203,2019-05-27,2019-05-29,282,True,2,False,False
210,2019-04-12,2019-04-14,282,False,2,True,True
109,2023-01-05,2023-01-13,784,False,8,True,True
102,2017-01-27,2017-01-29,196,False,2,False,False
107,2015-07-20,2015-07-22,188,False,2,False,False
301,2020-11-28,2020-12-02,1312,False,4,True,True
207,2015-11-24,2015-11-25,146,False,1,False,False
207,2020-03-29,2020-04-02,564,False,4,True,True
203,2021-01-07,2021-01-08,141,False,1,False,False
303,2017-05-06,2017-05-12,1812,False,6,False,False
203,2024-12-09,2024-12-15,900,False,6,False,False
303,2020-02-29,2020-03-05,1645,False,5,False,False
207,2023-04-12,2023-04-16,596,False,4,True,False
205,2023-09-15,2023-09-20,750,False,5,False,True
207,2017-12-29,2017-12-30,141,False,1,False,False
105,2016-11-10,2016-11-11,97,False,1,False,False
106,2024-01-15,2024-01-16,102,False,1,True,True
205,2015-05-22,2015-05-24,292,False,2,False,False
204,2016-10-01,2016-10-03,282,False,2,False,False
302,2016-06-02,2016-06-03,331,True,1,False,False
305,2015-04-30,2015-05-01,347,True,1,False,False
104,2024-11-21,2024-11-23,214,False,2,True,True
208,2018-05-16,2018-05-17,148,False,1,False,False
304,2021-08-17,2021-08-21,1284,False,4,False,False
207,2021-05-01,2021-05-02,146,False,1,True,True
210,2020-09-22,2020-09-28,900,False,6,False,True
109,2016-05-13,2016-05-16,270,False,3,False,False
208,2015-11-04,2015-11-05,140,False,1,False,True
208,2018-11-17,2018-11-21,584,False,4,False,False
107,2015-10-16,2015-10-17,104,False,1,False,False
105,2016-10-22,2016-10-24,186,False,2,False,False
303,2020-06-08,2020-06-09,324,False,1,False,False
206,2022-09-01,2022-09-06,700,False,5,True,True
103,2016-12-06,2016-12-08,200,False,2,False,False
202,2016-02-03,2016-02-07,576,False,4,True,True
106,2024-04-23,2024-04-29,654,False,6,True,True
108,2015-07-06,2015-07-12,564,False,6,True,True
305,2017-05-21,2017-05-22,323,False,1,False,False
105,2016-02-12,2016-02-14,192,False,2,False,False
106,2016-04-04,2016-04-05,98,False,1,True,True
203,2016-12-24,2016-12-25,149,False,1,False,False
101,2015-05-01,2015-05-02,110,False,1,False,False
203,2020-01-06,2020-01-08,290,False,2,True,False
107,2021-10-24,2021-10-28,440,False,4,True,True
108,2019-11-04,2019-11-05,96,False,1,False,False
206,2018-10-31,2018-11-02,298,False,2,False,False
106,2018-05-29,2018-06-03,545,False,5,True,False
103,2015-07-11,2015-07-12,102,False,1,False,False
210,2021-03-15,2021-03-18,426,False,3,False,False
207,2017-04-08,2017-04-11,429,False,3,True,False
201,2024-04-02,2024-04-05,420,False,3,False,True
206,2018-06-10,2018-06-14,600,False,4,True,True
201,2022-11-08,2022-11-11,450,False,3,False,False
109,2021-07-01,2021-07-03,190,False,2,False,False
207,2022-03-23,2022-03-25,292,False,2,True,True
203,2015-04-17,2015-04-18,141,False,1,False,False
105,2023-03-18,2023-03-21,297,False,3,False,True
208,2020-02-06,2020-02-07,150,False,1,False,False
106,2016-05-11,2016-05-15,428,False,4,True,False
107,2022-12-04,2022-12-05,104,False,1,False,False
205,2019-05-25,2019-05-27,284,False,2,False,False
101,2023-09-30,2023-10-05,485,False,5,False,True
105,2017-03-20,2017-03-22,200,False,2,False,True
303,2017-06-24,2017-06-26,658,False,2,False,False
109,2023-10-12,2023-10-16,368,False,4,False,False
304,2017-02-27,2017-03-04,1625,False,5,False,False
110,2021-08-13,2021-08-14,109,False,1,False,False
302,2018-08-18,2018-08-27,2709,False,9,False,False
109,2018-09-24,2018-09-28,412,False,4,True,False
102,2021-05-19,2021-05-21,180,False,2,False,False
210,2018-08-05,2018-08-10,730,False,5,True,False
202,2018-03-10,2018-03-15,715,False,5,False,False
206,2018-01-20,2018-01-30,1400,False,10,False,True
207,2017-05-03,2017-05-04,147,False,1,False,True
302,2017-06-07,2017-06-11,1248,False,4,False,False
105,2020-01-05,2020-01-08,321,False,3,False,True
204,2015-08-23,2015-08-25,300,False,2,False,False
109,2024-08-05,2024-08-16,1166,False,11,True,True
205,2023-09-08,2023-09-13,705,False,5,True,True
106,2018-06-26,2018-06-27,97,False,1,False,False
206,2016-10-01,2016-10-02,146,False,1,False,False
110,2019-07-04,2019-07-07,282,False,3,False,False
301,2021-02-16,2021-02-18,610,False,2,False,False
103,2016-03-14,2016-03-18,368,False,4,True,True
101,2018-04-01,2018-04-06,545,False,5,False,False
105,2015-05-19,2015-05-22,297,False,3,False,False
304,2023-11-24,2023-11-27,936,False,3,True,True
210,2017-08-18,2017-08-21,435,False,3,False,False
102,2018-12-23,2018-12-26,273,False,3,False,False
107,2024-07-02,2024-07-04,188,False,2,False,True
305,2019-03-25,2019-04-03,3069,False,9,False,False
210,2015-03-22,2015-03-31,1278,False,9,True,False
105,2023-11-04,2023-11-06,214,False,2,False,False
110,2019-04-15,2019-04-17,216,False,2,False,False
103,2019-03-18,2019-03-20,206,False,2,False,True
210,2021-01-22,2021-01-24,282,False,2,False,False
206,2017-08-08,2017-08-11,429,False,3,False,True
303,2016-08-17,2016-08-23,2070,False,6,True,True
207,2017-02-02,2017-02-06,588,False,4,True,True
209,2016-10-10,2016-10-13,450,False,3,True,True
305,2016-11-22,2016-11-24,624,False,2,False,False
209,2021-03-28,2021-04-06,1278,False,9,True,True
203,2022-11-23,2022-11-28,710,False,5,True,True
206,2015-09-05,2015-09-09,600,False,4,True,True
202,2017-12-11,2017-12-12,140,False,1,False,True
101,2019-10-18,2019-10-25,637,False,7,False,False
202,2022-09-14,2022-09-20,870,False,6,True,True
208,2016-09-14,2016-09-22,1152,False,8,True,False
203,2015-08-25,2015-08-26,147,False,1,False,False
203,2019-04-18,2019-04-25,1029,False,7,True,True
201,2019-12-28,2019-12-31,438,False,3,True,True
302,2015-08-06,2015-08-08,688,False,2,False,False
208,2016-03-05,2016-03-13,1128,False,8,True,False
209,2019-04-25,2019-05-02,1050,False,7,False,False
202,2025-01-18,2025-01-19,141,False,1,False,False
105,2016-04-18,2016-04-19,99,False,1,True,False
208,2016-01-15,2016-01-18,426,False,3,True,True
102,2023-02-04,2023-02-05,102,False,1,False,False
103,2021-01-05,2021-01-09,420,False,4,False,False
101,2017-11-15,2017-11-17,188,False,2,False,False
104,2015-03-24,2015-04-04,1210,False,11,False,False
206,2022-11-23,2022-11-27,564,False,4,False,True
305,2021-05-11,2021-05-12,330,False,1,False,False
209,2022-11-28,2022-12-01,426,False,3,True,True
208,2020-04-03,2020-04-04,142,False,1,False,True
202,2021-03-01,2021-03-02,141,True,1,False,False
210,2024-04-23,2024-04-24,142,False,1,False,False
305,2020-02-24,2020-03-02,2205,False,7,False,False
106,2020-06-19,2020-06-23,384,False,4,False,False
101,2019-09-19,2019-10-03,1442,False,14,True,True
206,2021-12-23,2021-12-24,149,False,1,False,False
208,2024-09-23,2024-09-27,596,False,4,False,False
201,2019-09-30,2019-10-01,149,False,1,False,False
107,2019-03-04,2019-03-12,856,False,8,True,True
202,2019-09-01,2019-09-06,725,False,5,False,False
210,2024-10-04,2024-10-07,438,False,3,False,False
304,2021-09-03,2021-09-05,618,False,2,False,False
208,2024-08-23,2024-08-28,730,False,5,True,False
204,2016-07-20,2016-07-25,700,False,5,False,False
109,2020-11-01,2020-11-02,109,False,1,True,True
203,2022-03-16,2022-03-17,145,False,1,True,True
110,2020-05-04,2020-05-05,99,False,1,False,True
204,2017-01-17,2017-01-21,576,False,4,True,True
202,2022-02-12,2022-02-18,858,False,6,True,False
204,2018-06-29,2018-06-30,147,False,1,False,False
107,2023-02-11,2023-02-14,324,False,3,False,False
303,2015-12-19,2015-12-20,343,False,1,False,False
110,2015-08-23,2015-08-24,99,False,1,False,False
210,2023-04-07,2023-04-08,140,False,1,False,False
203,2021-01-08,2021-01-11,447,False,3,False,True
109,2023-06-11,2023-06-12,92,False,1,False,False
104,2021-01-23,2021-01-31,720,False,8,True,True
203,2019-03-04,2019-03-11,994,False,7,True,False
108,2015-03-25,2015-04-02,728,False,8,True,False
205,2022-05-14,2022-05-16,296,True,2,False,False
107,2021-11-05,2021-11-07,204,True,2,False,False
206,2021-03-10,2021-03-24,2030,False,14,True,True
305,2021-08-28,2021-08-29,320,False,1,False,False
105,2020-03-07,2020-03-16,828,False,9,True,True
305,2024-11-19,2024-11-20,310,False,1,True,True
204,2019-10-21,2019-10-24,426,False,3,True,True
207,2022-06-09,2022-06-10,142,False,1,False,False
204,2019-12-25,2019-12-27,288,False,2,False,True
210,2020-06-14,2020-06-16,286,False,2,False,False
101,2020-08-27,2020-08-28,92,False,1,False,False
204,2017-06-13,2017-06-17,592,True,4,True,True
110,2020-04-20,2020-04-22,184,False,2,False,False
105,2018-11-09,2018-11-11,188,False,2,False,False
209,2024-08-20,2024-08-26,870,False,6,False,False
203,2017-05-01,2017-05-02,147,False,1,False,False
210,2020-05-25,2020-06-03,1296,False,9,True,True
205,2016-07-11,2016-07-13,286,False,2,False,False
101,2024-09-07,2024-09-10,273,False,3,False,True
205,2021-07-17,2021-07-20,441,False,3,False,False
204,2024-09-26,2024-10-04,1144,False,8,True,True
202,2016-07-17,2016-07-19,294,False,2,False,False
305,2015-10-29,2015-10-30,336,False,1,False,True
105,2017-05-09,2017-05-11,206,False,2,False,False
210,2020-12-30,2020-12-31,149,False,1,True,True
202,2016-01-23,2016-01-24,150,False,1,False,False
304,2019-02-24,2019-02-25,322,False,1,False,False
208,2023-08-04,2023-08-08,568,False,4,True,True
204,2020-07-30,2020-08-07,1176,False,8,False,False
210,2015-10-30,2015-11-01,298,False,2,False,False
108,2020-05-22,2020-05-23,102,False,1,True,True
204,2016-12-28,2016-12-31,450,False,3,False,False
201,2022-05-08,2022-05-09,148,False,1,True,True
301,2017-06-10,2017-06-11,341,False,1,False,False
206,2019-05-17,2019-05-19,284,False,2,True,False
303,2023-07-14,2023-07-15,300,False,1,False,False
102,2019-11-30,2019-12-01,107,False,1,False,True
103,2019-09-16,2019-09-23,756,False,7,True,False
108,2018-06-15,2018-06-16,102,False,1,False,False
303,2019-04-20,2019-04-22,606,False,2,False,True
209,2019-08-03,2019-08-10,1029,False,7,True,True
302,2020-09-04,2020-09-09,1570,False,5,True,True
206,2024-09-07,2024-09-10,438,False,3,False,False
205,2018-10-31,2018-11-04,600,False,4,True,True
206,2024-11-18,2024-11-21,435,False,3,False,True
104,2017-06-24,2017-06-25,110,False,1,False,False
201,2016-12-17,2016-12-19,290,False,2,False,False
208,2017-06-14,2017-06-15,145,False,1,True,True
201,2023-11-30,2023-12-02,280,False,2,False,False
201,2024-05-05,2024-05-07,300,False,2,False,False
201,2024-06-10,2024-06-12,296,False,2,False,False
103,2024-06-11,2024-06-14,327,False,3,False,False
210,2017-01-28,2017-02-04,994,False,7,True,True
101,2019-03-22,2019-04-02,1133,False,11,True,True
208,2016-07-11,2016-07-12,143,False,1,False,False
107,2016-06-28,2016-06-30,202,False,2,False,False
205,2022-02-07,2022-02-08,145,False,1,True,False
203,2019-11-27,2019-11-28,147,False,1,False,False
304,2018-01-31,2018-02-05,1640,False,5,False,False
